"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2441.t1.CDS7",5.318809,0.9807431,1.504143,0.652028,0.5143831,0.7117231
"g393.t1.CDS6",4.261741,1.102662,1.691552,0.6518638,0.514489,0.7117231
"g534.t1.CDS2",1844.616,-0.4074901,0.6248778,-0.6521116,0.5143292,0.7117231
"g2900.t1.CDS2",57.5764,-0.4251227,0.6537297,-0.6503034,0.5154962,0.712457
"g1144.t1.CDS3",3.967646,0.7940195,1.222785,0.6493531,0.5161102,0.7129744
"g706.t2.CDS18",4.75196,-0.9054232,1.395556,-0.6487901,0.516474,0.7131462
"g886.t1.CDS1",10.68639,-0.9523257,1.469378,-0.6481147,0.5169108,0.7134184
"g1026.t1.CDS1",24.90344,0.5294968,0.8188241,0.6466551,0.5178552,0.7137981
"g1685.t1.CDS1",19.17954,-0.8766604,1.355847,-0.6465777,0.5179053,0.7137981
"g601.t1.CDS16",48.96246,-0.3537352,0.548044,-0.6454503,0.5186354,0.7144737
"g517.t1.CDS3",34.93282,0.466987,0.725543,0.643638,0.5198102,0.7157609
"g604.t1.CDS4",5.804773,-0.9403283,1.462433,-0.642989,0.5202313,0.7160095
"g1624.t1.CDS12",12.85251,0.5702492,0.8892478,0.6412714,0.5213464,0.7163095
"g1665.t1.CDS7",57.93568,0.4798969,0.7484696,0.6411708,0.5214117,0.7163095
"g2201.t1.CDS2",10.09561,-0.546262,0.8516119,-0.6414447,0.5212338,0.7163095
"g2908.t1.CDS3",23.36735,-0.4863106,0.7571468,-0.6422936,0.5206826,0.7162994
"g1730.t1.CDS1",507.8032,-0.371693,0.5807438,-0.6400292,0.5221536,0.7166673
"g2549.t1.CDS2",3.951919,-0.9861825,1.540719,-0.6400792,0.5221211,0.7166673
"g2264.t1.CDS1",4.724761,0.8085081,1.267127,0.6380642,0.5234319,0.7180907
"g1758.t1.CDS7",15.99765,-0.6520374,1.024828,-0.6362408,0.5246195,0.719232
"g2020.t1.CDS3",7.22386,-2.495011,3.922695,-0.6360451,0.524747,0.719232
"g1620.t1.CDS1",4.347779,-1.102077,1.73401,-0.6355657,0.5250596,0.7193292
"g2192.t1.CDS1",955.2381,0.422891,0.6669495,0.6340676,0.5260367,0.7200052
"g1803.t1.CDS7",18.73219,-0.499547,0.7898158,-0.6324855,0.5270697,0.7204446
"g2138.t1.CDS1",29.82326,0.4945934,0.7816825,0.6327293,0.5269105,0.7204446
"g304.t1.CDS1",4.491684,-0.7517322,1.18931,-0.6320742,0.5273384,0.7204619
"g314.t1.CDS6",349.3843,-0.5690444,0.8997263,-0.632464,0.5270837,0.7204446
"g2805.t1.CDS1",4.758897,0.7292296,1.154507,0.6316373,0.5276239,0.7205213
"g1084.t1.CDS2",5.044803,0.7912417,1.254725,0.6306094,0.5282959,0.7211082
"g2455.t1.CDS2",8.637446,-0.55412,0.8800319,-0.6296589,0.5289178,0.7216261
"g1760.t1.CDS3",33.13866,-0.4445811,0.706654,-0.6291354,0.5292604,0.7217052
"g488.t1.CDS3",4.375588,1.042293,1.657513,0.6288296,0.5294606,0.7217052
"g2750.t1.CDS3",48.41996,-0.2901113,0.4627527,-0.626925,0.5307084,0.723075
"g1374.t1.CDS16",33.26764,0.4898506,0.7841352,0.6247017,0.5321669,0.7239269
"g1667.t1.CDS7",3.831082,0.9470159,1.514893,0.6251372,0.531881,0.7239269
"g408.t1.CDS2",13.47844,0.5487691,0.8787486,0.6244892,0.5323063,0.7239269
"g987.t1.CDS1",27.75984,-0.496972,0.7950512,-0.6250818,0.5319174,0.7239269
"g569.t1.CDS3",4.351794,0.9536932,1.528916,0.6237709,0.5327781,0.7242376
"g1199.t1.CDS2",6.133014,1.016037,1.633301,0.6220759,0.533892,0.7251178
"g2119.t1.CDS12",211.9881,0.2217501,0.3566491,0.62176,0.5340997,0.7251178
"g959.t1.CDS6",7.621525,0.5809512,0.934495,0.6216739,0.5341563,0.7251178
"g930.t1.CDS2",4.960369,1.238289,1.997625,0.6198807,0.5353363,0.7263885
"g1913.t1.CDS6",6.086508,-0.9606508,1.552911,-0.6186131,0.5361713,0.7268588
"g572.t1.CDS5",7.563036,-0.8115883,1.311337,-0.6189016,0.5359812,0.7268588
"g1604.t1.CDS9",48.6007,0.3398195,0.5502382,0.6175861,0.5368482,0.7274312
"g1898.t1.CDS4",3.89544,-0.8654849,1.403048,-0.6168608,0.5373266,0.7274312
"g540.t1.CDS22",5.790107,-0.9428393,1.528312,-0.6169156,0.5372904,0.7274312
"g2289.t1.CDS5",18.12186,-0.4021763,0.652467,-0.6163933,0.537635,0.7275179
"g1079.t1.CDS1",29.47636,0.6220994,1.015719,0.612472,0.5402255,0.7296966
"g1604.t1.CDS8",39.92288,0.6320776,1.031895,0.6125404,0.5401803,0.7296966
"g1688.t1.CDS1",296.3306,0.3717957,0.6067279,0.6127882,0.5400164,0.7296966
"g2923.t1.CDS6",7.524129,0.9285879,1.517609,0.6118754,0.5406202,0.7298986
"g305.t1.CDS2",15.31486,0.7870183,1.291262,0.6094955,0.5421961,0.7314119
"g1898.t1.CDS3",4.47971,-0.8590851,1.41269,-0.6081198,0.543108,0.7322611
"g1772.t1.CDS8",4.671831,0.8442922,1.391326,0.6068258,0.5439665,0.7330867
"g116.t1.CDS3",14.53405,-0.4389345,0.7260062,-0.6045878,0.5454529,0.7332816
"g1741.t1.CDS1",76.26646,-0.5845344,0.9676299,-0.6040888,0.5457846,0.7332816
"g1887.t1.CDS1",6.734159,-0.6585275,1.089714,-0.6043124,0.545636,0.7332816
"g1909.t1.CDS6",10.56332,0.520469,0.861686,0.6040123,0.5458354,0.7332816
"g837.t1.CDS21",5.150689,-0.735214,1.214448,-0.6053893,0.5449204,0.7332816
"g1667.t1.CDS6",7.004928,1.013148,1.680904,0.6027397,0.5466818,0.7340874
"g2557.t1.CDS5",7.80497,-1.148571,1.911726,-0.6008033,0.547971,0.7351553
"g1088.t1.CDS4",27.42074,0.4036821,0.6762466,0.5969452,0.550544,0.73761
"g1633.t1.CDS3",4.629665,0.7766187,1.300385,0.5972222,0.550359,0.73761
"g1792.t1.CDS9",73.55226,-0.3413469,0.5717714,-0.5969989,0.5505081,0.73761
"g2920.t1.CDS3",10.42726,0.9234062,1.548414,0.5963562,0.5509373,0.7378049
"g1086.t1.CDS7",6.017892,0.815628,1.37044,0.5951576,0.5517382,0.7385452
"g988.t1.CDS9",13.89298,0.7819961,1.31636,0.5940592,0.5524725,0.7391958
"g1702.t1.CDS1",4.321395,1.146636,1.939722,0.5911341,0.5544305,0.7404844
"g2868.t1.CDS6",271.0769,-0.3527348,0.5976648,-0.5901884,0.5550643,0.7409984
"g1905.t1.CDS1",7.915646,0.5674404,0.9630819,0.5891923,0.5557323,0.7415576
"g1209.t1.CDS4",7.373049,0.7355014,1.251193,0.5878402,0.5566396,0.7424355
"g1584.t1.CDS2",4.408523,-1.159497,1.982077,-0.584991,0.5585538,0.7440578
"g2331.t1.CDS1",11.15952,0.5747581,0.9826373,0.5849137,0.5586057,0.7440578
"g1242.t1.CDS2",5.417255,-0.7435186,1.275702,-0.5828311,0.560007,0.7452574
"g1792.t1.CDS2",42.10388,0.3485903,0.5978028,0.5831193,0.559813,0.7452574
"g1909.t1.CDS3",25.0565,0.4636683,0.800316,0.5793565,0.5623486,0.7480393
"g274.t1.CDS2",41.32338,-0.4321878,0.7528021,-0.5741055,0.5658964,0.7520864
"g1931.t1.CDS3",4.942629,0.8136144,1.421772,0.5722539,0.56715,0.7528179
"g241.t1.CDS1",219.8749,-0.3927889,0.6861712,-0.5724357,0.5670268,0.7528179
"g509.t1.CDS1",7.464068,-0.5403941,0.9444609,-0.572172,0.5672054,0.7528179
"g1615.t1.CDS2",4.189426,-0.7287398,1.275662,-0.5712641,0.5678206,0.7532986
"g978.t1.CDS7",6.59671,0.7844445,1.374254,0.5708148,0.5681252,0.7533669
"g1653.t1.CDS11",4.83803,-0.6977999,1.223997,-0.5700995,0.5686102,0.7536744
"g349.t1.CDS3",9.859365,0.6045772,1.065804,0.5672496,0.5705446,0.7555655
"g2113.t1.CDS2",34.02889,0.5242944,0.9258114,0.566308,0.5711844,0.7558722
"g2393.t1.CDS1",336.3121,-0.3999115,0.7068221,-0.565788,0.5715379,0.7558722
"g2887.t1.CDS9",18.61908,0.6282138,1.109773,0.5660743,0.5713433,0.7558722
"g517.t1.CDS5",20.58782,0.6609578,1.17004,0.5649017,0.5721406,0.7563333
"g1742.t1.CDS3",5.306307,-0.5490051,0.9785785,-0.5610231,0.5747818,0.7594875
"g807.t1.CDS19",10.83112,-0.5190377,0.9259912,-0.5605212,0.575124,0.7596025
"g1347.t1.CDS2",5.264773,-0.6062295,1.084401,-0.5590456,0.5761306,0.7602794
"g472.t1.CDS1",267.9815,-0.3807746,0.6811452,-0.5590212,0.5761473,0.7602794
"g2622.t1.CDS9",7.663698,0.5880141,1.054341,0.5577077,0.577044,0.7611254
"g1429.t1.CDS1",25.42322,-0.3864002,0.695135,-0.5558636,0.5783041,0.761211
"g2221.t1.CDS4",27.58512,-0.5709836,1.026689,-0.5561405,0.5781148,0.761211
"g7.t1.CDS3",9.194165,-0.7988381,1.435266,-0.5565784,0.5778155,0.761211
"g1076.t1.CDS16",60.02843,-0.5588758,1.006994,-0.5549939,0.5788988,0.761211
"g1641.t1.CDS1",13.16533,-0.7101196,1.288852,-0.5509708,0.5816537,0.7644958
"g137.t1.CDS4",4.553492,-0.931292,1.693085,-0.5500563,0.5822807,0.7649822
"g2904.t1.CDS1",4.308279,-0.939716,1.7127,-0.5486751,0.5832285,0.7658893
"g2920.t1.CDS1",10.31082,0.7245735,1.323033,0.547661,0.5839247,0.7664655
"g1582.t1.CDS5",4.44722,-0.7953726,1.454519,-0.5468286,0.5844965,0.766878
"g672.t1.CDS1",8.873454,0.7198065,1.31883,0.5457916,0.5852092,0.7674748
"g528.t1.CDS11",42.33006,-0.3725526,0.6837918,-0.5448333,0.5858681,0.7678567
"g979.t1.CDS8",11.16445,0.6986213,1.282773,0.544618,0.5860163,0.7678567
"g1704.t1.CDS1",4.073162,0.838265,1.543033,0.543258,0.5869522,0.7684066
"g829.t1.CDS3",4.007663,-0.6705338,1.233722,-0.5435047,0.5867824,0.7684066
"g2863.t1.CDS9",5.370911,-0.8394993,1.547858,-0.5423619,0.5875692,0.7688763
"g1164.t1.CDS2",5.761599,-0.5068669,0.9363499,-0.5413221,0.5882856,0.768987
"g1647.t1.CDS1",3.744814,-0.8606734,1.592763,-0.540365,0.5889453,0.768987
"g1796.t1.CDS1",589.1486,0.3641398,0.6730574,0.5410234,0.5884915,0.768987
"g2557.t1.CDS3",1663.316,0.6015594,1.111034,0.5414411,0.5882036,0.768987
"g677.t1.CDS3",5.746543,-0.7330417,1.355639,-0.5407352,0.5886901,0.768987
"g1021.t1.CDS1",20.83332,-0.580596,1.079721,-0.537728,0.5907649,0.7710245
"g1577.t1.CDS8",4.774975,0.7130554,1.329296,0.5364158,0.5916712,0.7711932
"g1066.t1.CDS1",4.609298,-0.8479529,1.584294,-0.5352245,0.5924946,0.7715908
"g1197.t1.CDS10",69.68656,0.4117441,0.7687691,0.5355888,0.5922428,0.7715908
"g1628.t1.CDS1",41.74329,0.7739711,1.448121,0.5344658,0.5930193,0.771599
"g2380.t1.CDS12",15.48542,-0.3890274,0.7273873,-0.5348284,0.5927685,0.771599
"g1669.t1.CDS2",11.09973,0.5253899,0.984388,0.5337224,0.5935336,0.7719308
"g956.t1.CDS23",65.15818,0.4365513,0.8205036,0.5320528,0.5946894,0.7730962
"g851.t1.CDS1",9.510824,-0.6794096,1.279196,-0.5311223,0.5953341,0.7731265
"g2313.t1.CDS11",9.823077,0.5245574,0.9891634,0.5303041,0.5959011,0.7731265
"g807.t1.CDS17",3.784502,0.7756406,1.463754,0.5298981,0.5961826,0.7731265
"g1348.t1.CDS2",3.805079,-0.5881208,1.110841,-0.5294372,0.5965022,0.7731265
"g1052.t1.CDS6",4.203801,0.6394964,1.208828,0.5290218,0.5967903,0.7731265
"g1255.t1.CDS5",4.608137,-0.7147483,1.358958,-0.5259532,0.5989208,0.7751496
"g1923.t1.CDS1",29.07681,0.505996,0.9620881,0.5259352,0.5989332,0.7751496
"g454.t1.CDS3",5.920968,0.805056,1.531551,0.5256475,0.5991331,0.7751496
"g1154.t1.CDS13",4.256373,-0.7150849,1.364938,-0.5238955,0.6003512,0.7758571
"g1423.t1.CDS3",4.3624,-1.077172,2.066371,-0.5212871,0.6021668,0.7758571
"g1579.t1.CDS5",3.848144,-0.7991723,1.534681,-0.5207417,0.6025467,0.7758571
"g1618.t1.CDS1",11.3596,0.358548,0.6880062,0.5211406,0.6022688,0.7758571
"g1755.t1.CDS3",21.52396,0.3522174,0.6748409,0.5219266,0.6017214,0.7758571
"g2257.t1.CDS4",3.73949,0.858436,1.643313,0.5223812,0.6014049,0.7758571
"g317.t1.CDS2",3.785768,-0.8118832,1.558771,-0.5208483,0.6024724,0.7758571
"g461.t1.CDS3",1430.85,-0.3529778,0.6747149,-0.5231511,0.6008691,0.7758571
"g544.t1.CDS2",7.959418,0.4297444,0.8222998,0.5226128,0.6012438,0.7758571
"g1602.t1.CDS1",5.040906,0.6317988,1.215144,0.5199376,0.6031071,0.7762429
"g2289.t1.CDS3",4.937064,0.6917733,1.331825,0.5194175,0.6034697,0.7763739
"g1026.t1.CDS4",4.095307,0.7180939,1.385989,0.5181094,0.6043819,0.7772117
"g1884.t1.CDS7",91.55615,-0.2435607,0.47161,-0.5164451,0.6055436,0.778164
"g2119.t1.CDS5",16.9002,-0.4427215,0.8584933,-0.5156959,0.6060668,0.778164
"g2288.t1.CDS2",4.791017,-0.4614454,0.8955596,-0.5152593,0.6063719,0.778164
"g548.t1.CDS4",5.9937,0.5630715,1.092967,0.5151769,0.6064294,0.778164
"g988.t1.CDS6",64.14288,-0.3006692,0.5826623,-0.5160265,0.6058359,0.778164
"g2545.t1.CDS5",3.671867,0.7506181,1.459777,0.5142006,0.6071118,0.7787039
"g2617.t1.CDS18",154.1264,-0.2781198,0.5434823,-0.5117367,0.6088353,0.7805782
"g393.t1.CDS4",8.830564,0.4320596,0.8465691,0.5103654,0.6097955,0.7814727
"g1624.t1.CDS1",90.03128,0.3255112,0.639281,0.5091833,0.6106238,0.7821975
"g1772.t1.CDS12",7.769672,0.5397426,1.062015,0.5082249,0.6112957,0.7827214
"g1594.t1.CDS4",12.31345,-0.3784201,0.7478993,-0.5059774,0.6128725,0.783813
"g1932.t1.CDS4",7.100474,0.6575132,1.299731,0.505884,0.6129381,0.783813
"g2271.t1.CDS1",18.45205,-0.4801259,0.94766,-0.5066437,0.6124049,0.7838045
"g1742.t1.CDS7",3.985494,-0.8638208,1.709653,-0.5052608,0.6133757,0.783826
"g955.t1.CDS2",4.177233,0.7606002,1.506901,0.5047447,0.6137381,0.783826
"g751.t1.CDS2",10.33179,0.3801162,0.75629,0.5026064,0.615241,0.7854085
"g1632.t1.CDS4",16.40258,0.4779344,0.9568323,0.4994966,0.6174296,0.7874078
"g1772.t1.CDS1",8.225272,-0.4175648,0.8375527,-0.4985535,0.618094,0.7874078
"g2289.t1.CDS7",4.170778,0.5084958,1.01756,0.4997208,0.6172717,0.7874078
"g2406.t1.CDS1",4.171697,0.7024723,1.408299,0.498809,0.617914,0.7874078
"g289.t1.CDS1",108.0992,0.2438182,0.4891552,0.4984475,0.6181687,0.7874078
"g1644.t1.CDS1",42.26016,0.4273999,0.8610413,0.4963756,0.6196294,0.7886434
"g1115.t1.CDS1",3.692573,-1.022783,2.075607,-0.4927631,0.62218,0.7908753
"g2313.t1.CDS1",8.120414,0.6314979,1.291127,0.4891059,0.6247668,0.7938244
"g1808.t1.CDS2",6.167138,-0.5765484,1.180055,-0.4885776,0.6251408,0.7939608
"g397.t1.CDS18",3.753321,-0.7541403,1.545171,-0.4880627,0.6255054,0.7940851
"g408.t1.CDS9",4.92138,0.7068024,1.449974,0.4874585,0.6259334,0.7942898
"g1138.t1.CDS3",178.7465,-0.3937519,0.8111655,-0.485415,0.627382,0.7957888
"g2886.t1.CDS1",14.80572,0.6033415,1.247421,0.4836709,0.6286194,0.7970187
"g312.t1.CDS4",4.931623,0.554771,1.150385,0.4822481,0.6296297,0.7979599
"g402.t1.CDS9",16.52275,0.3451241,0.7187981,0.4801405,0.6311275,0.7995177
"g2672.t1.CDS1",8.189557,-0.4296021,0.8967027,-0.4790909,0.631874,0.8001228
"g1803.t1.CDS9",6.085858,0.4811047,1.006453,0.4780201,0.6326359,0.800747
"g1969.t1.CDS1",4.444897,-0.6313945,1.323341,-0.4771216,0.6332756,0.801216
"g572.t1.CDS1",23.52106,0.428702,0.9014799,0.4755536,0.6343924,0.8022881
"g1074.t1.CDS11",53.74166,-0.2453448,0.5200382,-0.4717822,0.6370823,0.805093
"g573.t1.CDS1",4.06427,-0.5715936,1.21181,-0.4716856,0.6371512,0.805093
"g1210.t1.CDS5",8.119123,0.5429115,1.168714,0.4645375,0.6422627,0.8100839
"g837.t1.CDS1",5.490195,0.6484293,1.396695,0.4642599,0.6424615,0.8100839
"g1038.t1.CDS4",4.243986,0.7162492,1.544336,0.463791,0.6427975,0.8101643
"g2011.t1.CDS6",11.78298,-0.5130912,1.109255,-0.4625547,0.6436836,0.8109207
"g1742.t1.CDS6",19.01147,-0.3717725,0.8060734,-0.4612142,0.6446449,0.8111192
"g548.t1.CDS7",5.907121,0.535999,1.165484,0.4598938,0.6455925,0.8112092
"g401.t1.CDS1",95.6229,0.2899529,0.6314083,0.4592162,0.6460789,0.8112092
"g2345.t1.CDS2",9.963957,0.735223,1.602755,0.4587246,0.6464319,0.8113102
"g1809.t1.CDS6",5.55726,0.6246593,1.363318,0.4581904,0.6468157,0.8114498
"g2024.t1.CDS4",96.73931,0.3113472,0.6844322,0.4548986,0.6491822,0.8140674
"g306.t1.CDS1",28.54647,0.4595069,1.010955,0.4545276,0.6494492,0.8140674
"g1600.t1.CDS1",61.05949,0.3064668,0.6786013,0.4516154,0.6515461,0.8149895
"g1667.t1.CDS11",3.823679,0.7830581,1.73779,0.4506056,0.6522738,0.8149895
"g1674.t1.CDS12",4.546819,-0.5750235,1.273358,-0.4515805,0.6515712,0.8149895
"g1906.t1.CDS1",86.99532,0.3739341,0.8322103,0.4493264,0.6531962,0.8149895
"g1909.t1.CDS8",11.75059,0.4384631,0.9751401,0.4496411,0.6529692,0.8149895
"g2163.t1.CDS4",39.98906,-0.2762418,0.6124661,-0.4510321,0.6519664,0.8149895
"g2341.t1.CDS1",21.14703,0.5830967,1.293855,0.4506661,0.6522302,0.8149895
"g2400.t1.CDS1",24.09838,-0.2848235,0.6328465,-0.4500673,0.6526619,0.8149895
"g2441.t1.CDS10",31.55642,-0.3434889,0.7580865,-0.4530999,0.6504768,0.8149895
"g456.t1.CDS3",67.25979,0.3722551,0.8278525,0.4496635,0.6529531,0.8149895
"g643.t1.CDS3",8.912268,-0.5906191,1.309056,-0.4511796,0.6518601,0.8149895
"g350.t1.CDS3",16.37008,0.4349927,0.9702829,0.4483153,0.6539257,0.8155579
"g483.t1.CDS2",96.87736,0.2494967,0.5633381,0.4428898,0.6578454,0.820103
"g1244.t1.CDS3",40.46564,-0.2530565,0.573761,-0.4410486,0.6591778,0.8208463
"g1884.t1.CDS3",8.011071,0.5555467,1.258506,0.4414337,0.6588991,0.8208463
"g1924.t1.CDS5",4.259271,-0.4880717,1.108848,-0.4401613,0.6598203,0.8208463
"g1935.t1.CDS1",6.864967,0.4614691,1.04834,0.4401902,0.6597993,0.8208463
"g2341.t1.CDS2",4.42507,0.6706367,1.523459,0.4402065,0.6597875,0.8208463
"g1347.t1.CDS1",5.361562,-0.4452505,1.014862,-0.4387302,0.6608571,0.8211066
"g2622.t1.CDS7",84.05632,0.2932852,0.6675288,0.4393596,0.660401,0.8211066
"g706.t2.CDS16",17.7786,-0.3967304,0.9042487,-0.4387404,0.6608497,0.8211066
"g2530.t1.CDS3",5.685605,0.5769153,1.319234,0.4373108,0.661886,0.8220419
"g1258.t1.CDS5",7.994724,0.5693665,1.304448,0.4364806,0.6624881,0.8222001
"g2170.t1.CDS4",3.697178,0.7807102,1.790649,0.435993,0.6628418,0.8222001
"g2314.t1.CDS2",13.06342,0.349953,0.8024739,0.4360926,0.6627695,0.8222001
"g1374.t1.CDS3",11.7076,0.4058062,0.9350947,0.4339733,0.6643078,0.823566
"g1924.t1.CDS4",4.004149,0.6728008,1.551255,0.4337138,0.6644963,0.823566
"g1688.t1.CDS6",17.72423,-0.4608814,1.066204,-0.432264,0.6655496,0.8241851
"g2406.t1.CDS3",9.607479,0.4395043,1.016002,0.4325823,0.6653183,0.8241851
"g456.t1.CDS2",7.649205,-0.4405697,1.021672,-0.4312244,0.6663052,0.8247778
"g2872.t1.CDS9",17.93627,-0.3075449,0.7140905,-0.4306805,0.6667007,0.8249243
"g120.t1.CDS1",15.71752,-0.5633126,1.311238,-0.4296036,0.6674841,0.8255505
"g1026.t1.CDS5",4.105996,0.5596352,1.304971,0.4288488,0.6680333,0.8257923
"g1704.t1.CDS7",5.424032,-0.4254907,0.9928092,-0.4285725,0.6682344,0.8257923
"g1732.t1.CDS9",3.872792,-0.5963573,1.395695,-0.4272833,0.669173,0.8266091
"g1717.t1.CDS4",9.8766,-0.3634392,0.8518129,-0.4266655,0.669623,0.8268219
"g388.t1.CDS1",7.614824,0.5442019,1.279051,0.4254732,0.6704917,0.8275514
"g1234.t1.CDS1",4.609337,-0.8323367,1.965519,-0.4234692,0.6719529,0.8282692
"g1579.t1.CDS7",4.943394,-0.5560173,1.316737,-0.422269,0.6728287,0.8282692
"g1662.t2.CDS1",304.8073,-0.2947661,0.697244,-0.4227589,0.6724712,0.8282692
"g2170.t1.CDS1",8.279335,-0.3536985,0.8388945,-0.4216245,0.6732991,0.8282692
"g2173.t1.CDS6",4.418011,-0.6038576,1.424246,-0.4239841,0.6715774,0.8282046
"g283.t1.CDS10",43.51065,0.2129988,0.5051628,0.4216438,0.673285,0.8282692
"g399.t1.CDS7",24.29011,0.3705363,0.8786852,0.421694,0.6732484,0.8282692
"g955.t1.CDS1",3.827224,-0.7798871,1.839126,-0.424053,0.6715272,0.8282046
"g2224.t1.CDS4",6.53892,-0.5751779,1.366253,-0.4209892,0.6737629,0.8284974
"g604.t1.CDS2",6.58114,0.5318434,1.26695,0.4197824,0.6746445,0.8291181
"g678.t1.CDS4",8.913772,0.3345367,0.7973974,0.4195357,0.6748247,0.8291181
"g113.t1.CDS1",47.92594,0.232298,0.5571258,0.4169579,0.6767092,0.8297693
"g1209.t1.CDS10",6.018258,0.4159189,0.9946684,0.4181483,0.6758387,0.8297693
"g1770.t1.CDS8",79.35191,0.3230751,0.7732819,0.4177974,0.6760953,0.8297693
"g2669.t1.CDS8",6.105524,-0.5015753,1.203679,-0.4167019,0.6768965,0.8297693
"g519.t1.CDS10",7.268992,0.4338961,1.041709,0.4165234,0.6770271,0.8297693
"g837.t1.CDS18",3.815333,0.6595626,1.580695,0.4172612,0.6764873,0.8297693
"g409.t1.CDS4",5.225875,0.5820946,1.400759,0.4155566,0.6777345,0.8302945
"g149.t1.CDS2",5.259251,0.5493627,1.33561,0.4113197,0.6808381,0.8337536
"g113.t1.CDS8",4.520206,-0.6343382,1.545367,-0.4104773,0.6814558,0.8341669
"g1632.t1.CDS3",8.722893,-0.4340711,1.059479,-0.4097026,0.6820241,0.8345195
"g1164.t1.CDS1",4.677758,-0.5832979,1.427972,-0.40848,0.6829213,0.8348456
"g1631.t1.CDS3",66.42976,0.3457017,0.8471517,0.4080754,0.6832183,0.8348456
"g601.t1.CDS1",18.06734,0.3136443,0.768199,0.4082853,0.6830642,0.8348456
"g257.t1.CDS8",15.82565,-1.66094,4.080456,-0.4070478,0.6839729,0.8348456
"g257.t1.CDS9",13.45898,-1.660939,4.080456,-0.4070473,0.6839733,0.8348456
"g1291.t1.CDS1",6.143415,-0.41021,1.009172,-0.4064816,0.6843887,0.8350104
"g2007.t1.CDS4",39.7789,-0.2500064,0.6196295,-0.4034772,0.6865972,0.8373617
"g1704.t1.CDS4",8.369687,-0.4150866,1.032051,-0.4021959,0.6875399,0.8378249
"g2452.t1.CDS1",18.80365,0.2435809,0.6055651,0.4022373,0.6875094,0.8378249
"g1045.t1.CDS7",27.56672,0.5349133,1.340714,0.3989763,0.6899107,0.8381242
"g1348.t1.CDS3",4.04016,-0.4819901,1.202917,-0.4006845,0.6886524,0.8379877
"g1467.t1.CDS10",13.23221,-0.3041052,0.7662121,-0.3968943,0.6914454,0.8381242
"g1475.t1.CDS7",43.73937,-0.2679634,0.6719778,-0.3987682,0.690064,0.8381242
"g1586.t1.CDS1",25.95576,0.4403214,1.100856,0.3999808,0.6891706,0.8380968
"g1819.t1.CDS3",6.559814,0.4960434,1.246459,0.3979622,0.6906581,0.8381242
"g2014.t1.CDS7",26.41905,-0.2310642,0.5769612,-0.4004849,0.6887994,0.8379877
"g2145.t1.CDS5",4.7276,-0.58937,1.469064,-0.4011874,0.6882821,0.8379877
"g2380.t1.CDS11",6.831261,0.4970143,1.239409,0.4010092,0.6884133,0.8379877
"g266.t1.CDS2",13.41568,-0.4112474,1.035477,-0.3971574,0.6912514,0.8381242
"g399.t1.CDS8",9.128257,-0.3920768,0.9876208,-0.3969913,0.6913739,0.8381242
"g651.t1.CDS10",6.425328,0.5047201,1.265096,0.3989578,0.6899243,0.8381242
"g956.t1.CDS8",3.975526,0.545588,1.370831,0.3979981,0.6906316,0.8381242
"g1701.t1.CDS1",5.613782,-0.572425,1.451674,-0.3943207,0.6933443,0.839813
"g220.t1.CDS2",47.66145,0.4156179,1.054222,0.3942413,0.6934029,0.839813
"g2921.t1.CDS2",5.423417,-0.4236779,1.083115,-0.3911662,0.6956744,0.8418792
"g2213.t1.CDS1",3.99327,0.4905893,1.260164,0.3893058,0.6970499,0.8428585
"g509.t1.CDS2",25.70696,0.3607112,0.9258541,0.3895984,0.6968335,0.8428585
"g447.t1.CDS2",20.48867,0.4650783,1.19649,0.3887023,0.6974964,0.8430559
"g2863.t1.CDS1",186.9341,0.28925,0.7489757,0.3861941,0.6993529,0.8449569
"g598.t1.CDS1",3.985303,-0.6751981,1.750936,-0.3856212,0.6997772,0.8451265
"g544.t1.CDS1",5.748227,0.3836378,0.9989916,0.3840251,0.7009598,0.8462115
"g1041.t1.CDS10",4.161508,-0.5294682,1.383176,-0.3827915,0.7018744,0.8468366
"g1101.t1.CDS9",634.686,0.2250143,0.5912177,0.3805947,0.703504,0.8468789
"g1792.t1.CDS5",30.64088,0.2773994,0.727302,0.3814087,0.7029,0.8468366
"g1993.t1.CDS5",5.346221,-0.4707747,1.232502,-0.3819668,0.702486,0.8468366
"g2201.t1.CDS1",5.34483,-0.4002884,1.050618,-0.3810028,0.7032012,0.8468568
"g2337.t1.CDS2",24.33638,-0.5027417,1.317811,-0.3814976,0.702834,0.8468366
"g2467.t1.CDS4",5.93998,-0.4337236,1.134602,-0.3822693,0.7022616,0.8468366
"g2169.t1.CDS1",8.681271,-0.3330889,0.8780723,-0.3793411,0.7044346,0.8471404
"g2315.t1.CDS2",27.74648,0.24691,0.6516919,0.3788753,0.7047805,0.8471404
"g2316.t1.CDS1",32.74097,-0.2875451,0.7591571,-0.3787689,0.7048595,0.8471404
"g258.t1.CDS1",76.72765,0.2851727,0.7517516,0.3793443,0.7044322,0.8471404
"g1579.t1.CDS6",15.91632,0.3270385,0.8650462,0.3780589,0.7053868,0.8473626
"g1076.t1.CDS9",11.68534,0.6416054,1.713993,0.3743337,0.7081561,0.8494348
"g1216.t1.CDS3",5.128568,0.4352672,1.162852,0.3743099,0.7081737,0.8494348
